component,N,B,mean_ms,std_ms
T_quant,55,2,2.181995970895514,0.04720440041629882
T_quant,55,4,2.6703444216400385,0.11618661256594823
T_quant,56,1,2.0723040588200092,0.03960778932445817
T_quant,56,2,2.18544471077621,0.04608067864062974
T_quant,56,4,2.6617069728672504,0.03990074300698257
T_quant,57,1,2.101923405425623,0.06539262505319135
T_quant,57,2,2.1902680373750627,0.033379834307384004
T_quant,57,4,2.6740962103940547,0.03269003538699797
T_quant,58,1,2.109504269901663,0.046715631787971175
T_quant,58,2,2.198155838996172,0.04867352468256908
T_quant,58,4,2.7117508347146213,0.06633167610069594
T_quant,59,1,2.1077199012506753,0.059917575209198895
T_quant,59,2,2.209822655422613,0.06537006126915584
T_quant,59,4,2.7171184902545065,0.04897947376026621
T_quant,60,1,2.104575786506757,0.035917723698298334
T_quant,60,2,2.2063509305007756,0.047838240101309736
T_quant,60,4,2.7264142560306937,0.06140821264309879
T_quant,61,1,2.1135487989522517,0.059867153359781496
T_quant,61,2,2.2126479912549257,0.04237897248290312
T_quant,61,4,2.7244001836515963,0.03984175265760069
T_quant,62,1,2.1283050696365535,0.08349345716994212
T_quant,62,2,2.2160370694473386,0.03419287643861251
T_quant,62,4,2.745921137975529,0.0689698807400008
T_quant,63,1,2.111670665908605,0.055498237474457354
T_quant,63,2,2.2201319003943354,0.03459732459660067
T_quant,63,4,2.761190428864211,0.046704276052897814
T_quant,64,1,2.1303442341741174,0.03551976509075295
T_quant,64,2,2.248274013400078,0.047545204970344514
T_quant,64,4,2.8004306368529797,0.05654189952543759
T_quant,65,1,2.364812671439722,0.048088592842829105
T_quant,65,2,2.479800097644329,0.03514969537081826
T_quant,65,4,3.008007335010916,0.04961541495964668
T_quant,66,1,2.372838141163811,0.06271255892547625
T_quant,66,2,2.4988005799241364,0.06397841619153025
T_quant,66,4,3.0245463247410953,0.05844370949720981
T_quant,67,1,2.382991265039891,0.05933290158875357
T_quant,67,2,2.4976618017535657,0.05720588484399104
T_quant,67,4,3.0433616170194,0.05564122745121677
T_quant,68,1,2.3753283184487373,0.045974749812060366
T_quant,68,2,2.498569601448253,0.0501497089090718
T_quant,68,4,3.056582857389003,0.055174394028528535
T_quant,69,1,2.375731549691409,0.05702286182796057
T_quant,69,2,2.4972841423004866,0.03445306871766219
T_quant,69,4,3.092940787319094,0.11335023129037326
T_quant,70,1,2.3697120358701795,0.03442360294992803
T_quant,70,2,2.513547957642004,0.05796071475096428
T_quant,70,4,3.0812828266061842,0.030840943252477864
T_quant,71,1,2.376966840820387,0.04748257365578739
T_quant,71,2,2.5162062980234623,0.04722410578809997
T_quant,71,4,3.095453141722828,0.031205405384198158
T_quant,72,1,2.3850320861674845,0.04815820592817831
T_quant,72,2,2.534177767811343,0.07733439304598416
T_quant,72,4,3.123734766850248,0.04758045720403509
T_quant,73,1,2.3818993649911135,0.04800604483090681
T_quant,73,2,2.524219483602792,0.047088962840258916
T_quant,73,4,3.1283626903314143,0.015562120538640815
T_quant,74,1,2.378172226017341,0.04540297725041828
T_quant,74,2,2.525889939861372,0.012956539886367888
T_quant,74,4,3.153424127958715,0.0554768519106323
T_quant,75,1,2.3869599192403257,0.04518479811542156
T_quant,75,2,2.5442184624262154,0.057314186281594584
T_quant,75,4,3.168745315633714,0.04482370309842506
T_quant,76,1,2.390213106991723,0.05554145240776722
T_quant,76,2,2.534915612777695,0.012901070739025909
T_quant,76,4,3.1911163905169815,0.06347382136406253
T_quant,77,1,2.393467545043677,0.0455985563488201
T_quant,77,2,2.536218666937202,0.013127265264231795
T_quant,77,4,3.196688024327159,0.04112567422309338
T_quant,78,1,2.389529529027641,0.03470411277239514
T_quant,78,2,2.5725701940245926,0.08529014135944846
T_quant,78,4,3.208794742822647,0.04333411451007736
T_quant,79,1,2.392367625143379,0.04734280715506366
T_quant,79,2,2.5649233465082943,0.058708145129774535
T_quant,79,4,3.2228486670646816,0.040870842367942105
T_quant,80,1,2.3972038296051323,0.05734267299051043
T_quant,80,2,2.524912020890042,0.08395477788755254
T_quant,80,4,3.2438368792645633,0.03952473109128247
T_quant,81,1,2.3998630850110203,0.055454294074421914
T_quant,81,2,2.311281127622351,0.039577281252909845
T_quant,81,4,3.27139361994341,0.06655911707478723
T_quant,82,1,2.401701188646257,0.04911644357622428
T_quant,82,2,2.340418741805479,0.07966244204387049
T_quant,82,4,3.2850174012128264,0.07058659370058991
T_quant,83,1,2.411569133400917,0.05621430948644689
T_quant,83,2,2.344003152102232,0.04656921768051193
T_quant,83,4,3.296446792082861,0.05435704491145402
T_quant,84,1,2.4171538616064936,0.0700432503463
T_quant,84,2,2.3467433091718704,0.048723560667923216
T_quant,84,4,3.301019228529185,0.02940288478917336
T_quant,85,1,2.4135592172387987,0.07101605933485428
T_quant,85,2,2.3389585979748517,0.03165264851777806
T_quant,85,4,3.321697940118611,0.04802555929077307
T_quant,86,1,2.4170351680368185,0.07807059624250602
T_quant,86,2,2.3628088645637035,0.06744908460319761
T_quant,86,4,3.345573771512136,0.05973262609678703
T_quant,87,1,2.4214748747181147,0.0691461416789554
T_quant,87,2,2.3814798577222973,0.08961769740090852
T_quant,87,4,3.3600619167555124,0.05321940645446806
T_quant,88,1,2.429690322605893,0.0847396816961405
T_quant,88,2,2.3554538399912417,0.05137338335228651
T_quant,88,4,3.3676111232489347,0.04179669606098157
T_quant,89,1,2.421220791293308,0.05679805062910625
T_quant,89,2,2.371211717836559,0.046877762298473666
T_quant,89,4,3.3903467981144786,0.05678756971272119
T_quant,90,1,2.4226227030158043,0.04787042468374416
T_quant,90,2,2.365732085891068,0.03341663077028899
T_quant,90,4,3.393884140532464,0.01447748304390713
T_quant,91,1,2.4230092705693096,0.034205280678625036
T_quant,91,2,2.372929670382291,0.05239531806235029
T_quant,91,4,3.428241027286276,0.06681038191400364
T_quant,92,1,2.428495166823268,0.0488178377152294
T_quant,92,2,2.3989411676302552,0.07127249571253173
T_quant,92,4,3.4318275877740234,0.03807774626323735
T_quant,93,1,2.4280074005946517,0.015278752110815001
T_quant,93,2,2.3887938365805894,0.050383100597011767
T_quant,93,4,3.4532172919716686,0.045743174721451244
T_quant,94,1,2.4319252045825124,0.03333100488491919
T_quant,94,2,2.3966780956834555,0.0758899855901845
T_quant,94,4,3.473117423709482,0.06364083782286155
T_quant,95,1,2.439573685405776,0.06369352068022802
T_quant,95,2,2.3952066770289093,0.049045125363636276
T_quant,95,4,3.4844333468936384,0.053034353314735376
T_quant,96,1,2.4351130751892924,0.045660938571735206
T_quant,96,2,2.398227860685438,0.043137804684032555
T_quant,96,4,3.499072986887768,0.04889494581368563
T_quant,97,1,2.398796862689778,0.0946324534835508
T_quant,97,2,2.4753773130942136,0.04780276295472109
T_quant,97,4,3.582755324896425,0.05807749450502497
T_quant,98,1,2.289236163487658,0.05887472327379085
T_quant,98,2,2.4709036864805967,0.030887801386423077
T_quant,98,4,3.611278496682644,0.08282638542363985
T_quant,99,1,2.2813348611816764,0.04684312394772117
T_quant,99,2,2.4745602859184146,0.031046245698442387
